Taxon_Name	Level	1MB_8	1MB_Cec	1MB_Col	1MN_8	1MR_Cec	1MR_Col	1MR_Stom	2MB_8	2MN_8	2MN_Cec	2MN_Col	2MR_8	2MR_Cec	2MR_Col	3MB_8	3MB_Cec	3MB_Col	3MB_Duo	3MN_8	3MN_Cec_soup	3MR_8	3MR_Cec	3MR_Col	41MN_6	41MN_Cec	41MN_Col	41MN_Stom	42MB_Cec	42MB_Col	42MB_Duo	42MB_Stom	43MB_Stom	45FB_6wk	4MB_8	4MB_Cec	4MB_Col	4MB_Col_cont	4MB_Duo	4MN_8	4MN_8w	4MN_Cec	4MN_Col	4MN_Stom	4MR_8	5FB_8	5FB_Cec	5FB_Col	5FN_8	5FR_8	5FR_Cec	5FR_Col	5FR_Stom	6FR_8	6FR_Cec	6FR_Col	6FR_Stom	71MB_0	71MB_12	71MB_16	71MB_1_	71MB_2	71MB_20	71MB_4	71MB_8	71MB_Cec	71MB_Col	71MB_Stom	71MN_0	71MN_12	71MN_16	71MN_1_	71MN_2	71MN_20	71MN_4	71MN_8	71MN_Cec	71MN_Col	71MN_Duo	71MN_Stom	71MR_0	71MR_12	71MR_16	71MR_1_	71MR_2	71MR_4	71MR_8	71MR_Cec	72MB_0	72MB_12	72MB_16	72MB_1_	72MB_20	72MB_4	72MB_8	72MB_Cec	72MB_Col	72MB_Duo	72MB_Stom	72MG_0	72MG_1	72MG_12	72MG_16	72MG_2	72MG_20	72MG_4	72MG_8	72MG_Cec	72MN_0	72MN_12	72MN_16	72MN_1_	72MN_2	72MN_20	72MN_4	72MN_8	72MR_0	72MR_1	72MR_12	72MR_16	72MR_2	72MR_20	72MR_4	72MR_8	72MR_Col	72MR_Duo	72MR_Stom	75MR_8	76MB_8	76MN_8	76MR_8	76MR_8w	77FB_8	77FB_8w	77FN_8	77FN_8w	77FR_8	78FN_8	78FR_8	7FN_8	7FN_Cec	7FN_Col	7FN_Duo	7FN_Stom	7FR_8	7FR_8w	7FR_Col	7FR_Duo	7FR_Stom	8FB_8	8FB_Cec	8FB_Stom	8FR_8	8FR_Cec	8FR_Cec_soup	_71MR_20
Butyricicoccus	genus	0	8	20	15	8	5	6	8	11	276	138	3	44	201	4	230	48	0	7	44	5	617	204	545	388	134	0	221	111	0	8	6	79	120	73	16	59	0	2	2	201	17	1	7	7	94	6	19	7	99	24	7	2	162	152	30	15	4	3	19	3	0	0	0	7	47	48	2	18	16	7	2	2	2	2	14	8	112	0	5	19	0	2	2	2	0	2	2	6	7	2	5	7	2	67	68	23	13	2	4	2	5	3	16	7	5	56	2	26	40	0	2	42	2	6	15	2	4	10	3	20	34	8	24	3	8	1	0	8	4	4	0	0	2	0	0	4	0	8	568	272	7	195	3	7	99	3	0	9	48	222	0	13	184	13
Cellulosibacter	genus	0	0	0	0	0	0	0	3	2	2	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	7	2	0	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	0	0	0	2	6	2	11	3	0	0	0	0	0	0	7	0	0	8	7	1	0	0	0	7	0	0	8	20	4	0	0	18	0	2	0	2	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0
Clostridium III	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium IV	genus	2	2	8	2	31	10	0	13	236	228	156	14	21	125	0	6	5	0	14	6	0	20	0	10	6	0	1	534	15	0	0	1	0	26	72	29	96	0	7	4	40	29	0	16	27	0	0	4	0	8	2	0	5	159	257	5	20	12	6	4	3	0	3	5	0	2	8	24	21	1	181	8	2	12	29	29	6	98	0	6	9	2	0	2	7	6	1	1	208	84	17	15	45	23	66	274	30	2	44	3	119	302	8	1722	6	27	0	2	3453	583	40	131	1112	15	6	6	6	8	17	2	2991	65	2	1291	11	1	0	0	8	4	8	0	0	0	0	0	4	8	4	30	111	0	58	2	7	31	0	0	16	0	6	0	23	11	0
Ethanoligenens	genus	2	0	2	0	6	4	0	0	0	28	82	0	0	0	0	2	0	0	0	6	0	8	1	0	2	4	0	18	0	0	0	0	0	2	0	2	3	0	2	0	4	0	0	0	2	4	0	0	0	2	1	0	2	1	0	0	0	0	2	4	0	2	0	0	4	2	0	0	0	16	2	0	0	0	0	9	6	4	0	0	0	0	0	0	0	0	0	15	2	0	5	0	0	0	9	7	1	0	8	2	0	4	2	2	0	2	8	0	7	6	0	0	4	4	6	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	35	0	0
Faecalibacterium	genus	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	2	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	2	0	6	5	1	0	8	6	0	0	5	0	0	4	0	0	2	4	0	0	1	0	0	0	0	0	0	4	4	0	2	1	11	0	2	9	0	0	0	0	4	1	4	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0
Flavonifractor	genus	54	411	804	307	13410	3138	136	27	374	1737	1145	217	233	1022	148	1277	496	25	884	256	65	3671	2585	1435	616	666	30	3205	200	8	13	313	144	264	535	138	638	13	80	61	675	376	2	52	875	770	124	55	137	1637	229	41	54	847	1136	40	179	555	441	271	186	41	197	35	829	233	837	23	2238	344	578	109	128	242	512	1427	618	630	9	52	1848	58	53	195	67	1350	219	20	138	470	67	64	354	106	341	497	85	54	170	93	131	137	61	142	54	85	2451	31	460	348	49	133	412	29	50	122	141	38	73	21	512	700	39	980	86	24	194	12	45	64	37	75	7	82	6	20	29	9	88	451	753	13	412	66	42	989	11	0	225	223	953	7	448	492	82
Gemmiger	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hydrogenoanaerobacterium	genus	0	34	49	2	61	64	6	0	5	49	4	0	0	6	2	17	2	0	2	5	0	20	0	21	45	59	0	27	3	0	0	2	2	2	6	2	17	0	0	0	8	8	0	0	2	8	2	0	0	42	2	0	0	2	4	0	0	3	5	6	4	0	2	2	8	0	17	0	40	19	0	0	3	0	5	114	50	18	0	0	1	0	0	0	0	4	2	0	8	3	0	11	8	6	0	11	2	0	2	0	2	6	0	6	2	2	28	0	6	11	0	0	3	0	0	0	0	4	1	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	4	0	2	7	0	0	0	3	0	0	12	43	0
Oscillibacter	genus	29	1141	1937	60	785	638	68	49	224	3536	806	35	83	474	27	2060	862	0	81	170	21	3003	520	884	1020	1002	8	340	207	6	5	29	254	238	909	692	1608	33	61	54	976	400	6	59	135	848	46	28	41	414	107	5	45	367	368	53	336	391	131	371	56	3	25	29	224	135	1689	33	346	87	279	27	82	21	67	1378	282	1179	0	43	148	34	108	69	28	124	15	61	50	67	129	56	262	144	521	484	130	21	161	49	101	120	52	109	46	46	359	69	261	338	70	59	309	29	37	92	51	26	33	9	148	109	28	279	19	32	32	16	36	129	84	9	6	6	5	7	13	10	51	406	843	12	241	38	108	749	2	0	94	492	559	0	404	233	21
Papillibacter	genus	0	0	0	0	0	0	0	2	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	4	0	0
Pseudoflavonifractor	genus	169	2255	4509	269	5585	2325	137	80	937	2616	1853	362	280	1733	256	2931	1048	4	240	1519	74	3816	1351	2400	3395	5823	23	2793	341	6	14	211	536	939	1126	335	1157	6	133	137	1442	810	2	149	626	2900	291	226	440	3563	374	58	58	1320	1852	101	330	1202	663	794	202	54	266	71	1045	242	1718	53	3271	873	747	197	586	336	479	7097	2161	1462	10	104	1445	119	88	139	368	1619	611	67	283	1144	128	264	445	275	544	1086	118	73	304	156	223	342	144	440	66	178	3336	103	1216	771	123	218	1004	65	65	292	114	89	90	21	477	653	50	1126	186	12	101	19	114	138	89	179	12	98	4	38	71	42	91	676	1356	38	231	141	94	2247	31	3	366	377	2471	41	716	2739	233
Ruminococcus	genus	0	3	2	0	2	3	0	262	800	997	2082	363	0	2	0	2	6	2	2	2	0	0	0	0	0	0	3	2447	1630	15	43	0	0	0	853	1558	607	8	197	237	19	0	2	77	2	0	0	2	0	10	0	10	64	96	23	56	242	0	0	4	13	1	0	0	2	0	10	86	3	0	0	0	0	2	3	1	2	1235	0	57	0	0	0	0	4	3	0	1124	3138	6	735	1060	27	500	926	863	227	106	905	219	415	1992	293	1538	392	373	0	77	2054	3776	1187	110	3728	300	618	355	562	790	1495	23	3192	303	519	680	60	26	0	12	27	458	471	4	0	0	0	6	16	24	66	0	5	8	4	14	615	0	17	0	42	0	0	0	66	4	0
Saccharofermentans	genus	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporobacter	genus	0	0	0	0	1	0	2	0	5	4	4	0	3	0	2	0	0	0	0	0	4	0	2	0	0	0	0	10	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	6	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	1	1	2	6	2	0	2	6	0	1	0	2	2	2	4	0	2	1	0	5	2	7	1	8	8	2	0	3	3	4	0	0	4	2	6	3	0	0	0	0	2	4	10	0	0	0	0	0	0	0	0	4	2	0	0	0	4	0	0	0	2	0	0	0	3	0	0
Subdoligranulum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	3	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
Erysipelotrichaceae	family	313	8	10	12	275	169	477	6	39	2	2	92	6	29	615	471	570	121	476	55	1608	570	583	163	14	4	3	28	0	4	2	332	350	40	36	94	55	13	111	123	15	30	0	215	456	547	62	453	166	298	625	52	225	47	36	0	84	569	627	741	1079	184	556	454	68	307	92	17	400	341	499	469	143	849	444	114	29	44	2	100	344	60	869	823	570	759	9	80	75	203	268	55	82	582	0	6	7	0	120	406	64	324	86	23	160	213	21	106	69	109	451	72	14	130	325	160	258	44	35	83	15	25	255	1	13	0	12	168	66	30	52	600	64	902	60	434	40	127	293	4	6	10	0	6	59	22	2	0	442	3	56	188	84	81	368
Allobaculum	genus	28167	46	262	761	11681	6788	19372	93	75	16	11	96	3	9	30978	10990	23743	7985	24599	2786	89692	12217	30607	18743	125	99	44	6	16	44	5	11139	57094	120	589	1270	666	202	1994	2582	59	146	14	8326	33143	19262	5529	36149	25529	16543	19944	3450	5295	141	76	20	761	21690	44765	24297	61979	38372	43448	20901	5746	20610	5363	591	16824	29829	16573	38359	32770	59770	33349	3431	4356	2587	55	923	17048	2014	32164	34076	36985	64468	1391	1423	455	4914	2332	694	823	7971	17	37	50	22	3061	3185	643	4615	930	266	1720	3292	1482	1992	729	1044	5064	1422	169	1210	4638	3502	5046	1633	1785	1727	118	890	8669	31	1957	14	165	2061	432	74	705	36459	4617	54977	4096	21509	1332	2511	6955	50	160	135	78	208	422	655	236	7	39860	1365	2908	37865	1199	3896	20666
Clostridium XVIII	genus	0	0	0	0	0	0	0	4	0	6	8	4	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	4	3	0	0	3	0	0	0	0	2	5	2	0	23	0	0	420	172	0	10	0	0	0	0	2	0	0	20	10	0	2	0	0	0	0	0	22	2	0	21	7	2	0	0	10	72	0	8	34	4	8	0	7	4	1	4	2	2	15	2	4	0	3	0	2	15	13	3	14	2	8	19	0	2	1	15	0	10	11	5	8	2	3	0	10	45	56	32	0	0	2	0	0	0	0	7	0	0	0	0	2	37	0	0	0	21	0	3	2	8	2	0
Coprobacillus	genus	0	0	0	0	0	0	0	0	2	10	44	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	15	29	10	4	183	179	119	154	0	10	0	0	0	0	0	0	0	0	22	7	6	2	41	1	0	0	4	0	2	0	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	14	0	11	4	6	7	7	0	0	0	0	35	6	11	9	14	0	32	7	2	8	2	2	8	0	6	2	8	35	2	14	23	11	2	1	12	2	0	0	0	26	43	158	138	0	0	0	0	0	26	4	27	0	0	0	0	1	150	0	0	0	22	0	0	0	20	0	0
Erysipelothrix	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelotrichaceae_incertae_sedis	genus	4	6	5	8	32	20	480	21	76	3	11	349	61	212	2	5	1	0	11	5	73	20	59	2	8	20	0	271	15	0	2	1	40	1114	16	19	20	4	77	30	44	65	0	95	24	4	0	2	19	40	2	0	11	110	138	2	231	0	0	246	40	2	4	0	0	0	0	10	0	0	15	2	0	0	0	0	0	33	0	40	0	0	11	368	18	58	0	10	21	657	45	26	165	12	17	53	24	2	116	15	62	134	34	25	21	16	0	13	129	72	16	74	81	27	12	101	24	24	30	30	57	164	16	35	4	0	135	8	135	87	32	3	3	25	0	18	23	21	6	6	75	6	105	42	56	371	0	0	53	2	4	4	142	26	0
Sharpea	genus	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Solobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turicibacter	genus	8	6	17	3	0	4	13	19	2	0	0	9	0	0	6	3	13	5	10	4	10	4	0	0	10	6	2	0	0	6	0	1	234	19	2	0	0	17	118	126	1	4	2	1005	2123	509	32	1703	333	570	981	130	953	78	32	97	20	0	3	2652	482	2	6	3	14	0	4	6	0	0	53	26	0	6	0	7	0	135	0	0	0	3	4614	102	8	12	0	539	27479	3665	6611	16233	1400	4377	310	1603	318	326	1013	3470	3781	824	2944	6796	742	4111	4	389	611	1941	2200	1323	4537	684	3429	185	2500	2492	890	2416	4363	768	1164	212	4	24	7	2591	32	3	89	50	8	14	2	13	69	206	3719	2	45	19	6	807	99	4	42	0	2509	10	0	4	5246	0	2
Selenomonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
Phascolarctobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonellaceae	family	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allisonella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeroglobus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Fusobacteriales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacteriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium XIX	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Leptotrichiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
